V1,V2,V3,V4,V5,V6
1383.1077,1393.7585,1423.2244,1437.275,1441.5143,1457.7925
11428.086,11898.303,12579.06,12970.973,13755.729,14319.033
8978.819,9574.857,10291.434,10686.96,11537.959,11864.485
4675.42,4831.8,5115.509,5277.091,5559.659,5593.29
8122.05,8126.586,8109.018,8116.101,8106.0996,8119.7534
14500.262,14982.13,15872.15,16366.715,17252.14,17865.963
1396.0137,1424.5018,1485.9174,1517.5872,1585.7866,1618.8926
6725.5884,7130.3877,7743.4897,8068.028,8522.117,9023.41
3572.9058,3831.9873,4175.1035,4414.3594,4625.9443,4959.622
11372.675,11652.979,12227.389,12350.338,13076.606,13296.467
18110.295,19009.328,20179.727,21094.254,21837.32,22388.145
7356.478,7867.9385,8431.79,8721.73,9433.629,9839.622
2271.7769,2433.1016,2644.142,2734.5762,2976.457,3115.3945
3613.4746,3713.2144,3913.9941,4048.5684,4243.873,4240.184
15996.549,17403.027,19250.223,20353.168,22555.512,23823.982
11925.852,12729.594,13284.433,13819.412,14592.003,15012.444
10432.531,11056.872,11520.004,11951.382,12459.859,13022.613
11628.738,12240.916,12278.682,12372.772,12576.156,13522.353
21315.137,22679.63,24396.348,25584.754,27214.977,28405.979
1998.0083,2127.6094,2289.8496,2402.1128,2549.381,2676.4045
1604.5448,1631.5177,1676.0963,1686.7139,1743.6636,1770.9701
2155.116,2178.026,2219.8015,2228.0737,2273.395,2305.6382
1486.7677,1501.9708,1529.3568,1532.3767,1564.0155,1586.7217
5414.9526,5538.3315,5656.798,5720.4907,5883.373,5997.264
5799.805,5984.036,6387.935,6488.122,6854.621,7104.086
3982.795,4068.6582,4104.704,4117.7744,4175.6133,4299.539
4247.0376,4268.2363,4366.354,4385.408,4358.1646,4479.968
1260.1577,1211.3337,1207.2489,1204.2258,1144.7709,1165.9359
14053.588,14966.592,15890.489,16870.3,17700.678,18719.379
6043.4106,6146.9365,6449.4414,6509.8833,7008.588,7020.3994
2905.3643,3242.9282,3386.9272,3512.9404,3884.559,4138.4414
8306.309,8281.905,8345.897,8146.014,8350.368,8673.279
25915.842,26152.67,27334.229,27605.477,28565.795,29332.803
758.2698,750.4698,749.0349,748.32983,736.2556,728.38275
1744.9789,1810.4066,1853.3124,1853.0752,1963.2748,1988.241
3189.0288,3303.6248,3414.2622,3488.7988,3629.788,3733.2861
4196.425,4161.913,4510.6436,5059.3975,4568.328,4898.7393
14708.055,15514.652,15113.249,15862.039,16854.781,16932.992
9741.266,10204.781,10868.646,11261.461,12057.052,12772.41
5437.986,5850.766,5898.9644,5905.7104,6373.235,6204.9346
2393.3264,2387.6858,2420.0657,2390.5916,2432.6172,2458.3264
2838.7039,2804.6536,2814.0183,2807.5532,2761.9185,2770.1182
3105.471,3184.2178,3329.2827,3436.9248,3673.106,3757.7793
5313.411,5553.9297,5926.447,6057.7734,6568.328,6822.1436
13009.077,14054.747,15334.987,15771.795,17499.043,18275.984
1772.6055,1774.8335,1843.5619,1888.5936,1882.4863,1895.4537
7340.5317,7571.99,8234.961,8348.359,8964.539,8968.482
3710.628,3852.5977,4149.0107,4281.9966,4562.6416,4785.365
5788.046,6032.422,6085.6343,6464.8022,6842.652,6977.2773
8606.865,8840.959,9129.493,9305.793,9625.637,9892.229
2951.9385,3010.8887,3062.8538,3082.789,3170.4321,3190.595
2539.5994,2617.0017,2872.321,3148.5063,3307.0632,3404.5515
3547.992,3564.687,3563.0186,3584.0562,3602.8267,3581.3909
4206.5825,4443.3804,5048.277,5780.098,6501.1216,6465.6606
5127.925,5423.792,5768.1294,6065.605,6318.866,6570.681
2155.131,2230.7568,2254.1584,2425.2236,2356.7324,2535.5647
14609.176,15589.566,16464.346,16885.854,18220.67,19297.883
6774.0522,7172.3,7481.976,7589.6343,8113.4585,8297.142
4009.9214,4366.8345,4618.246,4783.2334,5086.7354,5392.3745
28816.45,31105.584,34563.805,37991.99,39788.562,42897.21
18911.266,20431.742,21195.492,22203.291,22895.48,25616.125
5857.591,6247.428,6519.4473,6747.9155,6734.8315,7302.943
2819.3943,2846.3545,3007.0762,3000.1929,3194.3223,3173.3718
12146.552,12374.482,12505.708,12641.442,12757.406,13030.598
5154.933,5161.2456,5585.3447,5597.8486,6065.8325,5979.5693
13499.312,13737.849,14285.902,14063.799,15013.702,16679.846
2740.7188,2898.2773,2653.4346,3337.0637,3447.3555,3458.616
1772.5883,1774.7898,1843.5621,1888.5686,1882.4379,1895.4421
9019.558,9759.613,10085.82,10216.989,10959.146,11598.139
9806.789,9905.619,9670.192,9786.677,9720.41,9542.359
1142.6572,1215.624,1293.3916,1343.3225,1507.5359,1546.6594
8263.969,8931.787,9463.094,9809.43,10336.92,10950.717
10917.246,11165.412,12125.373,12257.129,12924.6,13552.0625
12423.736,12865.789,13639.43,14078.919,14817.604,15206.447
4255.5703,4420.6367,4647.2793,4789.44,5017.3584,5201.5674
12981.943,13977.171,14743.076,15582.728,16293.885,17177.38
9851.941,10140.413,10441.324,10718.662,10798.31,11288.922
8834.229,9148.002,9957.605,10015.047,10971.838,10948.497
17662.227,18169.662,18762.654,18929.402,19468.404,21457.916
7281.5054,7561.537,8106.443,8651.295,8583.512,8964.677
3443.0415,3584.3562,3661.0293,3665.0168,3780.4443,3981.0562
7123.3584,7774.034,8486.334,8954.652,9476.91,10225.008
14472.932,14882.732,15431.123,15164.447,16282.895,17197.742
2798.9058,2910.7324,3072.0747,3160.0981,3329.8267,3451.8667
7004.5977,7539.8145,7960.378,8227.553,8653.028,9225.187
8138.1606,8396.174,9033.721,9242.56,10168.226,10060.583
14820.072,15289.377,15955.391,15972.584,16948.488,17655.977
21856.818,22588.484,24546.71,24919.176,27030.215,27762.723
1202.536,1226.0758,1207.9764,1208.6738,1236.6237,1217.2087
6562.749,6577.1772,6555.5923,6588.3687,6558.1465,6588.401
13230.175,14172.141,14971.809,15468.557,16565.422,17712.549
13923.389,14301.734,14831.593,15220.754,15602.887,15956.664
13091.108,13409.042,13715.008,13875.701,14453.434,14656.513
4068.923,4095.438,4010.4998,3990.5762,3991.4922,3950.3506
3876.3643,3855.3918,3807.9937,3821.2642,3749.2944,3780.2957
5456.0806,5579.371,5752.519,5832.562,6031.418,6188.1187
2810.7778,2925.3982,3108.9595,3236.4868,3365.233,3341.3687
17862.008,19356.158,21138.367,22193.635,23559.273,25375.582
20266.414,21475.033,22287.893,22979.719,24118.672,25076.125
9254.766,9707.297,10033.127,10252.572,10838.0625,11080.049
11148.066,11465.509,11904.559,11982.522,12461.344,12994.291
1907.7227,2045.6733,2060.2947,2034.1135,2172.9722,2178.713
1937.5803,2160.8157,1669.0823,2447.4717,2432.2625,2785.586
7354.0674,7595.661,7867.534,7809.9243,8132.717,8351.864
4422.067,4570.458,4600.0757,4755.2305,4797.6064,4756.2144
8046.529,8146.411,8316.859,8310.966,8546.931,8519.273
9571.185,9726.401,10590.285,10578.256,11296.607,11376.819
8188.1133,8440.781,9039.211,9413.924,9758.474,10042.785
7805.3735,8007.8623,8339.208,8446.079,9036.6045,8908.07
6710.146,6740.086,7438.4644,7534.4766,8186.985,8154.132
4747.5415,4957.435,4923.3965,5191.4766,5348.224,5501.325
21147.525,21171.654,21243.113,21162.34,21209.094,21770.498
7895.489,8031.9,8371.297,8344.11,8632.345,8615.34
6132.1025,6199.0645,6423.5176,6506.3022,6727.879,6738.0527
5552.259,5942.3027,6358.371,6539.5664,7115.924,7459.9077
3100.4106,3157.8818,3277.5898,3352.8828,3534.8606,3546.987
8491.977,9032.003,9917.786,10428.512,11047.967,11714.514
1555.3738,1562.9478,1621.1206,1629.0526,1669.2385,1715.7731
2359.9214,2545.124,2717.4907,2806.3486,3092.1277,3210.902
8737.927,9085.616,9618.457,9672.249,10333.633,10570.438
5899.6133,5886.277,5900.5757,5950.93,5958.5117,6007.4775
7616.3765,7558.134,7537.2485,7564.8086,7490.6616,7471.204
5883.916,6239.1963,6641.945,6802.269,7457.9473,7715.446
5107.9165,5184.0503,5351.468,5413.0635,5527.1313,5629.5176
5563.6987,5758.773,6090.2407,6174.029,6548.5527,6796.116
7537.7583,7663.933,7714.6133,7858.38,7907.581,7885.148
2105.0542,2081.1133,2159.376,2136.9507,2195.1074,2387.4155
4097.5283,4463.7256,4862.7046,5120,5484.6924,5942.7495
14358.301,15003.314,15589.075,15285.834,16224.35,17583.697
2854.9795,2901.3708,3091.6545,3228.0618,3343.1982,3351.6743
6621.996,6871.704,7016.588,7163.09,7368.547,7437.0703
8029.2627,8195.126,8285.709,8395.356,8501.155,8680.084
2079.4028,2104.7898,2128.9648,2169.5254,2183.9473,2192.0933
14803.539,15527.975,15401.369,15662.287,15874.979,17010.514
14300.828,14965.393,14848.891,15088.305,15281.911,16322.374
3305.1963,3449.8357,3583.401,3702.9238,3891.6362,4022.2046
5957.3193,5872.4863,6045.492,5838.9146,5935.8535,5971.8633
1145.4388,1150.1088,1161.4292,1170.3735,1180.657,1184.2352
5929.049,6478.428,7073.215,7458.3545,8086.6846,8627.027
4175.453,4566.8535,5050.3804,5356.3086,5847.0938,6259.9043
10218.397,11113.285,12092.279,12561.027,13878.194,14762.899
9613.666,10097.669,10903.533,11312.084,11929.887,12554.653
3242.688,3542.4192,3882.8777,4048.4773,4464.8364,4705.554
6008.943,6033.6543,6026.55,6090.3677,6072.095,6047.1606
2407.9175,2462.6877,2487.4905,2477.6948,2548.8096,2707.0374
5201.001,5254.9424,5262.848,5321.2134,5347.4287,5357.6333
4815.7305,4802.019,4826.087,4806.129,4807.027,4834.3916
3673.0679,3954.5352,4354.912,4603.4604,5036.243,5338.2954
4303.397,4627.172,5213.9316,5514.5273,6318.5435,6443.967
1005.287,1011.2225,1012.8601,1004.4879,1020.68695,1019.0349
1047.4781,1055.9008,1065.9058,1058.7657,1087.2004,1087.4418
905.3682,907.85596,911.1137,912.0072,933.84717,930.7229
1010.0061,1011.631,1013.0222,1014.4782,1016.6519,1017.5882
985.22925,1002.4389,1000.07605,990.6194,1015.4771,1012.68097
1018.13184,1023.51245,1028.7302,1026.2194,1039.8431,1043.6981
8198.74,8550.59,8890.985,9115.233,9484.489,9844.789
4437.53,4462.5107,4506.5933,4488.224,4559.918,4643.873
3416.2354,3455.8152,3507.3418,3555.1748,3602.8428,3644.2295
2196.1006,2391.356,2628.539,2778.3606,3018.2407,3242.8765
5706.2783,6179.5664,6761.788,7127.415,7752.3066,8307.413
8357.548,9176.714,9942.262,10451.869,11234.461,11979.674
3685.7935,3984.83,4351.352,4582.131,4976.142,5326.145
7930.541,8600.732,9315.805,9725.828,10402.541,11206.941
3721.3342,3760.6213,3805.478,3827.2393,3868.0112,3896.8796
1944.0531,2108.9043,2333.2173,2506.0703,2712.6323,2877.396
2190.1033,2417.933,2658.2888,2822.7942,3100.5166,3306.3215
7622.551,8156.085,8918.308,9318.928,10062.36,10770.097
10777.129,11526.824,12594.998,13157.463,14200.67,15192.752
1677.6268,1720.1858,1904.2656,2069.0444,2179.3784,2274.1152
2843.8088,2991.7878,3188.172,3296.9036,3487.2139,3682.2576
12281.68,13351.758,14690.58,15420.539,17063.645,18055.76
11997.788,12605.854,13196.971,13658.547,14676.657,14848.016
2939.3657,2841.2517,2685.1655,2696.43,2569.5557,2497.3389
1922.8463,1917.0059,1933.2197,1957.3774,1976.2272,2001.8098
2533.1572,2575.594,2670.2078,2684.2197,2766.972,2784.561
6031.956,6071.2705,6169.1357,6224.7363,6277.5513,6380.5283
2892.5059,3046.8855,3216.3733,3331.0625,3507.1382,3677.7202
8761.033,9063.592,9268.929,9585.852,9774.026,9959.508
3680.5293,3722.618,3725.5986,3742.2612,3826.38,3753.7449
7879.045,8153.233,9918.808,10234.086,10338.055,11857.562
14684.916,15622.498,16273.7705,17171.219,17651.701,18314.537
3069.1113,3305.7798,3554.5776,3729.4312,3992.0007,4166.667
832.8989,853.43335,836.0459,817.78345,805.30646,865.0824
5560.4424,5550.959,5588.563,5616.9043,5643.6333,5769.2026
1732.1624,1640.3225,1596.0057,1578.5566,1457.9218,1446.0342
3086.715,2893.2183,2980.947,2894.8896,2653.4414,2984.508
2683.082,2693.1885,2726.325,2704.283,2730.5242,2798.4119
6384.817,6259.5835,6011.4385,6026.509,5884.0645,5625.8193
4791.004,4775.126,4876.522,4786.59,4873.1606,5002.029
1159.8707,1149.7906,1149.4932,1148.0918,1133.4148,1158.1553
3043.264,3075.2856,3063.8594,3142.8867,3180.1072,3145.2551
1618.3438,1614.1678,1625.6198,1635.9437,1648.4138,1671.4205
1557.989,1545.1235,1550.7794,1527.7865,1524.1749,1511.7347
3731.4792,4063.3662,4443.675,4674.9023,5015.9106,5447.226
10691.985,11562.487,12592.865,13238.452,14389.6045,15365.27
5723.1055,6163.783,6679.9463,7011,7586.3545,8070.833
2364.0166,2496.8914,2630.5913,2706.852,2850.4214,2958.4038
6039.827,6295.2627,6637.874,6772.9375,7104.8193,7379.6753
6274.0244,6870.488,7624.738,8089.108,8854.272,9538.461
1681.2789,1835.0378,2046.8119,2131.5464,2376.0361,2536.9473
1469.0748,1592.8068,1709.2534,1784.1664,1891.8556,2028.9071
2148.4004,2301.7922,2503.3572,2601.2095,2851.5508,3029.388
1155.9783,1263.7096,1387.7274,1442.5305,1600.6962,1711.1415
1446.2362,1595.1099,1719.2959,1821.4719,1951.3721,2111.7378
9673.989,10067.619,10821.298,11205.591,12132.384,12704.436
2128.1677,2278.8682,2479.1323,2575.2065,2822.938,2996.0928
3645.7605,3776.9485,3843.9438,4177.7344,4137.327,4787.812
4613.615,4969.4307,5365.5684,5797.744,5909.847,6224.395
6366.5254,7001.6553,7635.3906,8085.6416,8853.115,9491.034
2414.1653,2618.4443,2868.1292,2996.3916,3306.269,3515.608
1562.2284,1569.7086,1532.6613,1522.0774,1516.8347,1522.157
5686.419,6026.2363,6376.871,6577.694,6927.0635,7336.0674
13881.578,13972.492,14029.456,14063.935,14145.839,14184.817
4922.9116,5084.6543,5228.882,5333.1045,5490.0547,5613.3374
8219.041,8275.65,8328.595,8374.983,8384.379,8460.17
1662.1958,1664.3948,1663.7727,1666.3481,1668.75,1671.155
4850.1274,4981.354,5125.9976,5211.5615,5351.223,5500.675
1360.406,1337.8467,1305.5875,1298.0972,1267.9303,1251.5168
4818.3535,4940.5317,5058.7197,5132.3833,5255.0664,5384.9824
2466.2498,2452.191,2490.049,2505.2986,2493.7495,2432.8481
5168.107,5309.708,5446.902,5537.0903,5685.8633,5830.6934
896.87805,892.3349,876.1946,877.48615,848.781,853.3337
2387.0962,2374.6023,2348.3354,2348.0557,2299.3396,2342.66
1400.8301,1397.0728,1398.3643,1398.9279,1392.9335,1403.3257
8679.102,8854.936,9015.835,9131.275,9316.232,9447.842
5576.7666,5775.063,5951.6396,6079.3184,6271.6787,6422.911
4406.701,4501.767,4586.3916,4647.67,4739.771,4812.234
2253.3108,2320.2407,2399.0457,2438.2058,2531.1104,2601.5693
7288.841,7464.8467,7624.117,7747.37,7901.011,8090.295
4526.9316,4605.502,4680.039,4731.4253,4808.4214,4871.295
2318.4553,2393.6084,2442.6619,2467.3672,2532.3774,2664.7893
6510.8154,6457.4585,6349.086,6359.4927,6271.642,6224.575
5627.817,5623.9214,5607.1255,5610.532,5592.2627,5606.4893
2530.539,2581.7915,2718.409,2736.8237,2847.5625,2896.2358
9887.272,10035.192,10180.07,10283.544,10437.998,10537.943
2952.9885,2920.1519,2879.3162,2892.1396,2839.9612,2780.4258
1755.8727,1754.1532,1756.3192,1753.8196,1756.0878,1756.6598
5143.505,5277.487,5398.35,5460.2275,5632.587,5730.085
6549.4185,6548.749,6552.666,6554.9136,6559.002,6548.7573
6846.0107,6885.9146,6905.543,6937.324,6968.206,6982.934
1339.3029,1356.006,1367.193,1378.6393,1398.1553,1409.6421
7829.6377,8038.24,7803.669,8205.27,8348.708,8611.951
4173.6724,4444.6333,4613.308,4740.9014,4914.7407,5063.0615
5331.8115,5447.9097,5588.6626,5676.2446,5809.7354,5971.7373
7141.986,7112.6133,7084.205,7071.8057,7039.7407,7016.4927
3962.0488,4007.341,4057.6838,4125.6743,4164.0645,4196.157
3379.5432,3573.7236,3770.0613,3904.4448,4100.4883,4264.9346
6294.306,6305.1914,6298.11,6297.111,6303.759,6295.8013
3410.9814,3415.98,3430.699,3453.377,3443.8816,3488.7275
1734.5476,1677.2029,1596.9622,1617.7151,1537.3071,1469.5875
5823.153,5956.1396,5927.69,5968.471,6002.783,6266.341
5028.7354,5026.764,4956.246,5040.1426,4964.5503,4913.704
3109.7188,3175.5361,3233.6855,3276.0227,3338.443,3411.1648
1242.2661,1311.5181,1291.0526,1385.7903,1359.2356,1340.1885
484.20172,452.66278,417.3492,415.72775,376.11923,353.39374
2101.223,2113.722,2120.177,2131.4922,2138.5483,2146.4119
7811.285,8273.949,8682.2295,8955.492,9385.844,9789.073
1482.143,1522.9995,1524.118,1576.1924,1544.3716,1615.686
1327.7797,1335.9789,1343.5325,1348.56,1356.6372,1363.0693
7072.182,7071.0103,7067.5923,7069.6157,7061.7256,7061.1533
6203.1055,6225.078,6181.856,6293.7554,6299.1064,6247.4624
929.92706,945.4368,918.8686,966.70044,954.8779,942.8152
1945.2595,1948.838,1958.6489,1961.0082,1973.4536,1968.7288
1473.1727,1482.7142,1504.7839,1516.8757,1535.8699,1550.8392
3650.7651,3656.5056,3666.1216,3723.0469,3669.6958,3785.64
4658.5415,4717.0625,4754.8525,4806.725,4762.96,4979.0063
4774.1333,4834.2764,4873.267,4926.5923,4881.541,5103.707
8453.414,8557.483,8579.36,8706.912,8636.318,8982.416
4454.5845,4478.402,4519.959,4555.5366,4573.7314,4599.114
8103.2896,8168.5,8234.976,8285.754,8360.119,8426.642
7909.0317,7916.8823,7920.2773,7925.855,7950.622,7935.1963
4459.6577,4449.8364,4457.336,4468.946,4460.9067,4443.951
3285.0286,3269.6946,3237.674,3244.0752,3216.1555,3193.202
1490.5864,1470.0782,1457.8672,1448.229,1429.07,1417.5557
3636.193,3604.5105,3576.7842,3570.3357,3540.8735,3521.2908
2595.359,2579.3528,2546.3306,2550.89,2522.2402,2503.383
1549.0529,1537.876,1532.6857,1530.4786,1524.751,1513.6824
1493.5205,1490.0967,1480.209,1486.879,1478.7394,1468.5635
3438.2969,3418.766,3360.6438,3367.598,3327.0886,3280.1445
2423.304,2410.1296,2382.8196,2382.0696,2357.707,2342.1646
2875.26,2861.7722,2836.6543,2839.1584,2817.4404,2802.9502
3276.2817,3265.4634,3242.8423,3247.3652,3227.6658,3211.4507
3005.005,2988.936,2958.826,2961.6504,2936.4517,2921.9634
3520.3074,3505.2576,3491.6248,3490.2888,3474.6357,3463.6558
4326.422,4322.8066,4320.24,4319.973,4316.5054,4313.164
6526.3086,6619.9854,6707.7114,6776.3813,6880.5967,6941.695
1582.8767,1598.9077,1617.879,1630.5659,1649.139,1665.3376
1836.4069,1863.3685,1888.9551,1907.109,1934.0889,1955.6603
7041.4707,6970.7236,6928.365,6887.7935,6784.0103,6803.7524
4756.241,4747.409,4728.753,4739.001,4717.81,4707.639
2753.9014,2724.6125,2671.4836,2687.099,2632.677,2598.979
1921.1044,1915.6401,1884.385,1898.3433,1871.0854,1862.8185
3302.936,3278.6633,3264.1404,3254.4556,3226.8057,3205.232
4375.5186,4355.7754,4323.6655,4322.662,4297.418,4252.186
4048.017,4011.709,3972.6821,3957.8997,3887.7776,3873.5527
995.7819,990.1686,987.79987,979.477,974.24536,977.6944
2117.7292,2134.2632,2136.2852,2176.1199,2180.1982,2178.2786
3063.7822,3022.5217,2954.9912,2974.9983,2906.3706,2867.1807
5670.0435,5601.748,5474.609,5486.5107,5379.736,5318.329
2073.6045,2011.0007,1934.1682,1948.0625,1866.1536,1831.2969
1803.3661,1763.5402,1707.7737,1722.2358,1666.3196,1619.2212
7179.319,7209.662,7238.429,7258.2544,7287.9775,7312.2236
4118.4214,4279.9575,4344.4355,4435.3047,4624.2466,4707.9785
2447.3079,2455.4187,2460.3003,2465.7605,2473.054,2478.2766
1668.122,1674.0278,1679.0452,1683.3303,1689.7412,1694.7683
3414.9934,3416.5984,3419.7795,3415.9934,3420.8293,3423.7239
2910.7913,2905.9194,2897.8174,2908.0222,2900.3245,2892.9043
1876.3666,1901.6777,1930.2793,1951.401,1983.4739,2011.5935
1239.9507,1237.3871,1235.0936,1232.101,1232.4849,1230.1409
1562.6344,1593.7065,1620.4823,1638.15,1671.9308,1684.4435
2196.108,2259.4092,2327.0613,2377.614,2449.9355,2502.746
1669.6655,1667.6372,1657.1976,1663.9557,1653.6807,1648.292
1357.3018,1352.1178,1348.3784,1345.1068,1339.5424,1337.2538
2115.3613,2096.5078,2061.3594,2064.6865,2035.1257,2018.2401
1797.4753,1821.815,1835.9968,1857.4535,1876.4786,1894.545
14916.912,15211.871,15519.81,15744.469,16058.994,16268.844
8038.635,8087.5073,8126.6265,8155.519,8195.396,8277.063
7159.4834,7460.365,7732.827,7927.08,8209.817,8444.566
8344.465,8502.842,8564.275,8644.456,8734.047,8899.618
8259.303,8557.67,8793.749,9055.301,9324.46,9449.869
4768.117,4810.6587,4842.9824,4864.1885,4900.842,4969.033
2040.2257,2095.307,2165.4514,2204.6968,2269.937,2314.4214
4370.6914,4385.842,4384.152,4392.5703,4405.462,4447.606
3723.8284,3812.2727,3900.6602,3953.0266,4056.343,4142.477
4629.538,4681.398,4569.3,4693.1846,4755.848,4687.321
1450.1855,1498.1134,1499.9604,1585.661,1666.7861,1677.5537
5397.0605,5481.97,5562.7246,5609.9077,5708.845,5789.736
4630.907,4775.264,4884.206,4977.673,5093.3037,5202.863
1888.9202,1927.0614,1962.0127,1984.9878,2026.0157,2054.2197
9123.8545,9279.737,9427.766,9529.757,9682.622,9807.383
3427.7354,3484.894,3545.578,3570.7266,3636.3013,3727.8052
11135.075,11450.895,11740.818,11961.791,12245.968,12409.695
1647.1991,1649.5592,1651.1041,1652.1324,1656.5209,1656.7686
4631.4585,4676.559,4734.4697,4769.9365,4830.1426,4884.888
1579.1525,1593.8921,1607.5431,1614.716,1633.4795,1641.6293
2583.333,2638.4185,2687.9397,2731.7563,2782.2112,2830.3826
1514.4165,1516.0505,1515.3038,1514.8112,1515.3663,1517.9996
2566.3274,2568.7344,2575.315,2577.1553,2581.628,2584.336
8311.883,8612.912,8899.292,9096.228,9391.639,9632.543
7478.695,7650.7944,7798.885,7890.3496,8076.408,8192.184
5859.532,6020.381,6187.342,6302.8916,6481.051,6655.825
1914.2242,1991.4688,2071.3289,2125.9365,2207.5662,2271.1714
2050.0166,2103.2285,2159.1992,2194.1038,2254.017,2302.4314
5314.682,5467.428,5583.5063,5669.7754,5832.2773,5910.086
10981.777,11147.75,11315.0625,11440.934,11619.56,11797.541
4851.6567,4875.6973,4902.617,4918.008,4946.568,4971.968
1649.9746,1672.4414,1695.8351,1712.0045,1736.9119,1761.361
4048.6833,4130.641,4280.855,4358.415,4502.7,4623.2734
2341.8564,2343.1616,2342.9778,2344.2327,2345.4106,2346.105
1584.1783,1579.1423,1572.6117,1571.4921,1566.2574,1562.3292
1062.2096,1062.9747,1063.6626,1064.325,1065.1614,1064.4976
3322.1936,3386.907,3445.7212,3487.736,3550.7783,3609.3975
4157.246,4212.5195,4308.0073,4360.9473,4452.086,4514.2793
2757.558,2786.946,2783.9487,2819.23,2819.1987,2795.839
2099.9724,2109.1638,2125.4805,2125.4592,2142.4126,2154.1982
